studyName,studyYear,studyLoc,germplasmName,peaName,pea_type,observationLevel,observationUnitName,plotNumber,blockNumber,oat_yield,pea_yield,oat_fraction,location,management,replicate
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,HORSEPOWER,ND Victory,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_21,21,1,60.14109347,119.7530864,0.334313726,NY,intercrop,5
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,RUSHMORE,Maxum,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_22,22,1,11.33156966,169.664903,0.062606577,NY,intercrop,5
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,BAKER,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_23,23,1,53.17460317,132.8042328,0.285917496,NY,intercrop,5
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,MN18015X_004,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_24,24,1,105.4232804,166.0493827,0.388338477,NY,intercrop,5
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,REINS,NDP150412G,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_25,25,1,103.5714286,159.5238095,0.393665158,NY,intercrop,5
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,A11,NDP150231Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_26,26,2,44.04761905,209.5679012,0.17367872,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD190992,delta field pea,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_28,28,2,114.4620811,108.1569665,0.51416122,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-7339,NDP150231Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_29,29,2,43.69488536,140.7848325,0.236854684,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,GOLIATH,Frostmaster Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_30,30,2,14.68253968,116.005291,0.112348178,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,OGLE,AUSTRIAN FIELD PEAS,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_31,31,2,99.95590829,47.26631393,0.678945792,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,OT2130,DS Admiral,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_32,32,2,98.63315697,131.8342152,0.427970155,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD180580,ND Victory,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_33,33,2,61.0670194,127.5132275,0.323825111,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,A25,ND Victory,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_34,34,2,38.35978836,182.9365079,0.173341303,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,GOPHER,NDP140510Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_35,35,2,82.76014109,136.5520282,0.377362284,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,RUSHMORE,NDP150412G,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_36,36,2,126.5873016,107.010582,0.541902605,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,DEON,Maxum,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_37,37,2,7.58377425,41.18165785,0.155515371,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-5238,AUSTRIAN FIELD PEAS,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_38,38,2,5.511463845,112.8747795,0.046554935,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD181245,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_39,39,2,74.38271605,95.81128748,0.437046632,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL15-5752,AUSTRIAN FIELD PEAS,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_40,40,2,38.97707231,125.8377425,0.236490102,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD181245,DS Admiral,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_41,41,2,144.7089947,129.7178131,0.527313625,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,WI_X10680-3,ND Dawn,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_42,42,2,147.5308642,115.5643739,0.560750796,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,NEWBURG,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_43,43,2,53.52733686,130.1587302,0.291406625,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SPURS,ND Dawn,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_44,44,2,143.2539683,79.32098765,0.643621236,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,COLT,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_45,45,2,84.70017637,84.03880071,0.50195976,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,ND161488,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_46,46,2,112.3015873,123.8536155,0.475541449,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD190850,delta field pea,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_47,47,2,118.5185185,97.57495591,0.548459498,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SADDLE,Maxum,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_48,48,2,0.044091711,89.63844797,0.000491642,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,WARRIOR,DS Admiral,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_49,49,2,93.12169312,84.47971781,0.524329692,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD181377,NDP140510Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_50,50,2,89.28571429,106.70194,0.455568054,NY,intercrop,6
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,WI_X10642-3,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_51,51,3,110.7142857,76.41093474,0.591658812,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,BUCKSKIN,NDP150412G,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_52,52,3,66.66666667,135.0970018,0.33041958,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SADDLE,NDP150231Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_53,53,3,69.00352734,107.7601411,0.390371664,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,WI_X10710-7,AUSTRIAN FIELD PEAS,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_54,54,3,NA,NA,NA,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,A10,Maxum,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_55,55,3,1.014109347,83.68606702,0.011972931,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SABER,delta field pea,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_56,56,3,129.1005291,99.91181658,0.563727378,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,OT2130,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_57,57,3,132.7601411,71.25220459,0.650745624,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-7339,DS Admiral,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_58,58,3,40.74074074,119.7530864,0.253846154,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,OGLE,ND Victory,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_59,59,3,16.88712522,77.4691358,0.178971963,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD181245,ND Victory,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_60,60,3,24.55908289,105.7319224,0.188494078,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-1253,ND Victory,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_61,61,3,98.19223986,141.1375661,0.41028003,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL15-5752,Frostmaster Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_62,62,3,41.04938272,95.32627866,0.301002263,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,HAYDEN,NDP150231Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_63,63,3,97.61904762,159.3474427,0.379890185,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,CORRAL,NDP150412G,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_64,64,3,58.95061728,76.85185185,0.434090909,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,ESKER,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_65,65,3,76.32275132,152.9100529,0.332948644,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,EXCEL,NDP140510Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_66,66,3,70.37037037,115.696649,0.378199052,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD170935,Frostmaster Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_67,67,3,NA,NA,NA,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,COLT,DS Admiral,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_68,68,3,46.07583774,101.675485,0.31184721,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,HORSEPOWER,Frostmaster Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_69,69,3,17.10758377,88.18342152,0.162479062,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD191467,NDP140510Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_70,70,3,67.46031746,122.9276896,0.354330709,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-7334,ND Dawn,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_71,71,3,76.85185185,125.6613757,0.379490529,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD181377,AUSTRIAN FIELD PEAS,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_72,72,3,28.30687831,101.0582011,0.218813906,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,OT3120,Maxum,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_73,73,3,0.220458554,83.37742504,0.002637131,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,MN18038X_008,NDP150231Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_74,74,3,104.7178131,91.7989418,0.532869643,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,NATTY,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_75,75,3,52.55731922,129.4973545,0.288689755,NY,intercrop,7
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,HAYDEN,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_76,76,4,64.99118166,98.41269841,0.397733405,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD170935,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_77,77,4,39.15343915,167.7689594,0.189217984,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,MN18038X_008,AUSTRIAN FIELD PEAS,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_78,78,4,61.55202822,64.37389771,0.488795518,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,GOPHER,NDP150412G,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_79,79,4,98.54497354,119.0917108,0.452795786,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-1253,NDP150231Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_80,80,4,120.8112875,106.2169312,0.532142164,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,NEWBURG,NDP140510Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_81,81,4,86.77248677,89.46208113,0.492369277,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,MN18038X_008,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_82,82,4,84.87654321,88.88888889,0.488454707,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,ND170376,ND Dawn,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_83,83,4,68.73897707,91.49029982,0.429003853,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,BUCKSKIN,ND Dawn,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_84,84,4,74.6031746,81.34920635,0.478371501,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-1704,Organic 4010,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_85,85,4,49.86772487,93.0335097,0.348966368,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD181237,DS Admiral,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_86,86,4,80.29100529,165.9171076,0.326110315,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,IL17-7334,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_87,87,4,137.345679,88.40388007,0.608398437,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,BAKER,Frostmaster Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_88,88,4,0.088183422,87.52204586,0.001006543,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,MN18015X_004,Maxum,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_89,89,4,0.396825397,197.2663139,0.002007584,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD190992,NDP150231Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_90,90,4,66.26984127,127.6014109,0.341823971,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,OGLE,ND Dawn,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_91,91,4,151.1904762,86.86067019,0.635117614,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,GOLIATH,Icicle Winter Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_92,92,4,104.0123457,90.91710758,0.533589686,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD190850,NDP150412G,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_93,93,4,177.0282187,127.9982363,0.580370049,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SPURS,delta field pea,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_94,94,4,152.9982363,76.76366843,0.66589906,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,SD191467,Frostmaster Peas,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_95,95,4,56.34920635,102.9541446,0.353722668,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,REINS,NDP140510Y,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_96,96,4,106.5696649,116.7107584,0.477290679,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,LEGGETT,delta field pea,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_97,97,4,146.5167549,97.5308642,0.600361337,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,WI_X10642-3,delta field pea,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_98,98,4,102.1164021,71.51675485,0.588115795,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,DEON,AUSTRIAN FIELD PEAS,forage,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_99,99,4,21.16402116,91.4021164,0.188014101,NY,intercrop,8
Cornell_OatPeaIntercropPilot_2023_Ithaca,2023,NY,ND170307,ND Victory,field,plot,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_100,100,4,10.53791887,74.02998236,0.124608968,NY,intercrop,8
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,A10,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_101,101,1,64.22469314,10.64909996,0.857772666,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,MN18015X_004,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_102,102,1,121.6322401,5.218704814,0.958859551,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,LEGGETT,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_103,103,1,172.2226408,10.43382166,0.942877347,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ND161488,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_104,104,1,165.4054946,4.499316491,0.973518605,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,A25,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_105,105,1,142.0836787,6.962459052,0.953286552,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD181245,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_106,106,1,196.2620511,8.212867184,0.959834354,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,BAKER,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_107,107,1,175.4518153,6.074436061,0.966536873,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-7339,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_108,108,1,204.514386,4.832997858,0.97691398,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,GOPHER,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_109,109,1,170.428655,3.641791259,0.979078635,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL15-5752,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_110,110,1,178.6809898,3.365517439,0.98151287,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SABER,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_111,111,1,161.4587258,7.728491007,0.954319888,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,MN18038X_008,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_112,112,1,209.5375463,3.480332533,0.983661782,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD190850,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_113,113,1,135.2665325,3.837335716,0.972413882,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,HAYDEN,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_114,114,1,110.5095279,9.197765411,0.923164536,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD191467,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_115,115,1,136.342924,5.767664482,0.959414252,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD181237,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_116,116,1,156.7943626,5.276112361,0.967445567,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,NATTY,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_117,117,1,181.9101644,6.180281225,0.967141971,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,BUCKSKIN,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_118,118,1,135.6253296,13.63249841,0.908664768,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD181377,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_119,119,1,213.4843152,4.772002339,0.978135788,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD180580,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_120,120,1,197.6972398,2.382413198,0.988092676,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SADDLE,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_121,121,1,158.9471456,6.391971555,0.961340234,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-1253,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_122,122,1,129.884575,4.402441256,0.967216181,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-5238,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_123,123,1,116.9678769,13.32393285,0.897737756,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,REINS,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_124,124,1,134.5489381,5.157709295,0.963081862,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,COLT,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_125,125,1,118.4030656,10.53966682,0.91826087,SD,intercrop,9
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,CORRAL,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_126,126,2,147.106839,9.294640647,0.940571914,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,GOPHER,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_127,127,2,129.5257778,4.013146328,0.969947741,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD181377,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_128,128,2,172.581438,3.141269209,0.982123715,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,OGLE,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_129,129,2,122.7086316,17.91294863,0.872615934,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,OGLE,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_130,130,2,144.5952589,9.999677083,0.935316917,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,OT3120,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_131,131,2,173.6578295,3.299139963,0.981356259,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,REINS,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_132,132,2,129.1669806,4.547754109,0.965989133,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ND161488,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_133,133,2,170.7874521,4.863495617,0.972311589,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,HORSEPOWER,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_134,134,2,145.3128532,7.014484642,0.953951242,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WI_X10642-3,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_135,135,2,128.0905891,6.24307073,0.953525641,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ND170307,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_136,136,2,195.9032539,14.05767306,0.933046242,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,LEGGETT,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_137,137,2,147.4656362,5.927329222,0.961358533,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-5238,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_138,138,2,168.6346691,6.689773204,0.961843465,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,HAYDEN,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_139,139,2,175.0930182,10.60425031,0.942894958,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,A11,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_140,140,2,167.9170748,5.179237125,0.970078871,SD,intercrop,10
